Ticker,Date,Viajes_por_dia,Pasajeros_por_dia,Distancia_millas,borough,Tipo_de_taxi,Model,CO2_Emissions_lb_mill,FuelConsumption_City _L_mill,CO2_Trip_Lb,Fuel_Trip_Lt
AIMPEC,12/12/2020,276,113,37090.52,Bronx,green,2020,1.01,8.66,37461.425,321203.903
AIMPEC,13/12/2020,4,1,70.03,Staten Island,green,2020,1.01,8.66,70.73,606.46
AIMPEC,13/12/2020,321,285,1689.64,Queens,green,2020,1.01,8.66,1706.536,14632.282
AIMPEC,14/12/2020,850,269,4079.06,Brooklyn,green,2020,1.01,8.66,4119.851,35324.66
AIMPEC,14/12/2020,674,383,171541.46,Queens,green,2020,1.01,8.66,173256.875,1485549.044
AIMPEC,16/12/2020,8,6,181.01,Staten Island,green,2020,1.01,8.66,182.82,1567.547
AIMPEC,16/12/2020,400,101,111698.63,Bronx,green,2020,1.01,8.66,112815.616,967310.136
AIMPEC,17/12/2020,229,134,1265.75,Brooklyn,green,2020,1.01,8.66,1278.408,10961.395
AIMPEC,17/12/2020,3,2,54.33,Staten Island,green,2020,1.01,8.66,54.873,470.498
AIMPEC,18/12/2020,743,346,3426.6,Brooklyn,green,2020,1.01,8.66,3460.866,29674.356
AIMPEC,19/12/2020,228,89,1546.46,Bronx,green,2020,1.01,8.66,1561.925,13392.344
AIMPEC,19/12/2020,504,522,1976.07,Queens,green,2020,1.01,8.66,1995.831,17112.766
AIMPEC,21/12/2020,453,91,2580.53,Bronx,green,2020,1.01,8.66,2606.335,22347.39
AIMPEC,21/12/2020,10,7,201.58,Staten Island,green,2020,1.01,8.66,203.596,1745.683
AIMPEC,21/12/2020,1138,1093,3586.04,Manhattan,green,2020,1.01,8.66,3621.9,31055.106
AIMPEC,22/12/2020,7,6,126.26,Staten Island,green,2020,1.01,8.66,127.523,1093.412
AIMPEC,22/12/2020,893,326,45994.17,Brooklyn,green,2020,1.01,8.66,46454.112,398309.512
AIMPEC,22/12/2020,471,75,2711.21,Bronx,green,2020,1.01,8.66,2738.322,23479.079
AIMPEC,23/12/2020,1256,1319,4104.42,Manhattan,green,2020,1.01,8.66,4145.464,35544.277
AIMPEC,24/12/2020,964,1061,2671.57,Manhattan,green,2020,1.01,8.66,2698.286,23135.796
AIMPEC,24/12/2020,638,361,3013.63,Brooklyn,green,2020,1.01,8.66,3043.766,26098.036
AIMPEC,25/12/2020,461,478,1619.58,Manhattan,green,2020,1.01,8.66,1635.776,14025.563
AIMPEC,25/12/2020,1,0,25.44,Staten Island,green,2020,1.01,8.66,25.694,220.31
AIMPEC,26/12/2020,392,216,2129.32,Brooklyn,green,2020,1.01,8.66,2150.613,18439.911
AIMPEC,26/12/2020,400,384,1842.92,Queens,green,2020,1.01,8.66,1861.349,15959.687
AIMPEC,26/12/2020,6,3,121.85,Staten Island,green,2020,1.01,8.66,123.069,1055.221
AIMPEC,27/12/2020,307,254,1686.69,Queens,green,2020,1.01,8.66,1703.557,14606.735
AIMPEC,27/12/2020,5,2,121.74,Staten Island,green,2020,1.01,8.66,122.957,1054.268
AIMPEC,29/12/2020,1102,1120,3954.52,Manhattan,green,2020,1.01,8.66,3994.065,34246.143
AIMPEC,30/12/2020,855,301,4214.74,Brooklyn,green,2020,1.01,8.66,4256.887,36499.648
AIMPEC,31/12/2020,573,386,2795.11,Queens,green,2020,1.01,8.66,2823.061,24205.653
AIMPEC,31/12/2020,1025,1048,3044.55,Manhattan,green,2020,1.01,8.66,3074.996,26365.803
AIMPEC,31/12/2020,7,4,121.16,Staten Island,green,2020,1.01,8.66,122.372,1049.246
AIMPEC,01/01/2021,415,491,1341.46,Manhattan,green,2020,1.01,8.66,1354.875,11617.044
AIMPEC,01/01/2021,1,1,1.59,Brooklyn,green,2020,1.01,8.66,1.606,13.769
AIMPEC,02/01/2021,230,70,130945.26,Bronx,green,2020,1.01,8.66,132254.713,1133985.952
AIMPEC,03/01/2021,364,172,32657.64,Brooklyn,green,2020,1.01,8.66,32984.216,282815.162
AIMPEC,03/01/2021,155,36,60257.59,Bronx,green,2020,1.01,8.66,60860.166,521830.729
AIMPEC,07/01/2021,5,2,88.98,Staten Island,green,2020,1.01,8.66,89.87,770.567
AIMPEC,07/01/2021,1102,1115,3739.08,Manhattan,green,2020,1.01,8.66,3776.471,32380.433
AIMPEC,09/01/2021,498,249,78743.64,Brooklyn,green,2020,1.01,8.66,79531.076,681919.922
AIMPEC,09/01/2021,430,349,3029.44,Queens,green,2020,1.01,8.66,3059.734,26234.95
AIMPEC,09/01/2021,5,2,69.93,Staten Island,green,2020,1.01,8.66,70.629,605.594
AIMPEC,11/01/2021,6,1,136.65,Staten Island,green,2020,1.01,8.66,138.016,1183.389
AIMPEC,11/01/2021,1174,1179,5052.47,Manhattan,green,2020,1.01,8.66,5102.995,43754.39
AIMPEC,11/01/2021,836,274,154916.16,Brooklyn,green,2020,1.01,8.66,156465.322,1341573.946
AIMPEC,12/01/2021,831,298,21000.03,Brooklyn,green,2020,1.01,8.66,21210.03,181860.26
AIMPEC,14/01/2021,8,3,123.57,Staten Island,green,2020,1.01,8.66,124.806,1070.116
AIMPEC,14/01/2021,1203,1160,4000.32,Manhattan,green,2020,1.01,8.66,4040.323,34642.771
AIMPEC,14/01/2021,438,86,2718.25,Bronx,green,2020,1.01,8.66,2745.432,23540.045
AIMPEC,14/01/2021,875,255,4414.81,Brooklyn,green,2020,1.01,8.66,4458.958,38232.255
AIMPEC,16/01/2021,4,1,95.65,Staten Island,green,2020,1.01,8.66,96.607,828.329
AIMPEC,19/01/2021,8,4,163.69,Staten Island,green,2020,1.01,8.66,165.327,1417.555
AIMPEC,20/01/2021,562,240,3005.22,Queens,green,2020,1.01,8.66,3035.272,26025.205
AIMPEC,20/01/2021,1129,1026,15820.32,Manhattan,green,2020,1.01,8.66,15978.523,137003.971
AIMPEC,22/01/2021,1213,1225,3845.42,Manhattan,green,2020,1.01,8.66,3883.874,33301.337
AIMPEC,23/01/2021,212,101,1567.81,Bronx,green,2020,1.01,8.66,1583.488,13577.235
AIMPEC,23/01/2021,361,305,2011.59,Queens,green,2020,1.01,8.66,2031.706,17420.369
AIMPEC,24/01/2021,139,71,1006.7,Bronx,green,2020,1.01,8.66,1016.767,8718.022
AIMPEC,24/01/2021,245,148,1435.78,Queens,green,2020,1.01,8.66,1450.138,12433.855
AIMPEC,25/01/2021,4,3,115.59,Staten Island,green,2020,1.01,8.66,116.746,1001.009
AIMPEC,25/01/2021,1109,1037,3526.37,Manhattan,green,2020,1.01,8.66,3561.634,30538.364
AIMPEC,26/01/2021,744,214,4102.7,Brooklyn,green,2020,1.01,8.66,4143.727,35529.382
AIMPEC,26/01/2021,1054,970,64046.68,Manhattan,green,2020,1.01,8.66,64687.147,554644.249
AIMPEC,27/01/2021,577,245,3039.9,Queens,green,2020,1.01,8.66,3070.299,26325.534
AIMPEC,27/01/2021,465,88,2635.81,Bronx,green,2020,1.01,8.66,2662.168,22826.115
AIMPEC,27/01/2021,758,251,3757.75,Brooklyn,green,2020,1.01,8.66,3795.328,32542.115
AIMPEC,28/01/2021,391,68,2302.68,Bronx,green,2020,1.01,8.66,2325.707,19941.209
AIMPEC,28/01/2021,1325,1296,4148.37,Manhattan,green,2020,1.01,8.66,4189.854,35924.884
AIMPEC,30/01/2021,357,299,33149.69,Queens,green,2020,1.01,8.66,33481.187,287076.315
AIMPEC,30/01/2021,754,752,2358.65,Manhattan,green,2020,1.01,8.66,2382.236,20425.909
AIMPEC,30/01/2021,4,4,124.63,Staten Island,green,2020,1.01,8.66,125.876,1079.296
AIMPEC,01/02/2021,36,16,164.36,Bronx,green,2020,1.01,8.66,166.004,1423.358
AIMPEC,02/02/2021,3,1,59.51,Staten Island,green,2020,1.01,8.66,60.105,515.357
AIMPEC,02/02/2021,219,141,1023.18,Brooklyn,green,2020,1.01,8.66,1033.412,8860.739
AIMPEC,05/02/2021,5,5,107.79,Staten Island,green,2020,1.01,8.66,108.868,933.461
AIMPEC,05/02/2021,434,126,2355.31,Bronx,green,2020,1.01,8.66,2378.863,20396.985
AIMPEC,06/02/2021,538,318,2650.54,Brooklyn,green,2020,1.01,8.66,2677.045,22953.676
AIMPEC,08/02/2021,651,209,8983.55,Brooklyn,green,2020,1.01,8.66,9073.385,77797.543
AIMPEC,08/02/2021,380,104,2408.96,Bronx,green,2020,1.01,8.66,2433.05,20861.594
AIMPEC,09/02/2021,415,74,62836.72,Bronx,green,2020,1.01,8.66,63465.087,544165.995
AIMPEC,09/02/2021,721,248,3916.44,Brooklyn,green,2020,1.01,8.66,3955.604,33916.37
AIMPEC,10/02/2021,5,6,127.72,Staten Island,green,2020,1.01,8.66,128.997,1106.055
AIMPEC,10/02/2021,586,288,50343.82,Queens,green,2020,1.01,8.66,50847.258,435977.481
AIMPEC,11/02/2021,1214,1127,4214.4,Manhattan,green,2020,1.01,8.66,4256.544,36496.704
AIMPEC,11/02/2021,499,124,46136.73,Bronx,green,2020,1.01,8.66,46598.097,399544.082
AIMPEC,12/02/2021,567,346,82351.09,Queens,green,2020,1.01,8.66,83174.601,713160.439
AIMPEC,13/02/2021,368,284,2005.76,Queens,green,2020,1.01,8.66,2025.818,17369.882
AIMPEC,13/02/2021,521,268,2680.29,Brooklyn,green,2020,1.01,8.66,2707.093,23211.311
AIMPEC,15/02/2021,449,212,1975.07,Brooklyn,green,2020,1.01,8.66,1994.821,17104.106
AIMPEC,16/02/2021,378,61,2158.73,Bronx,green,2020,1.01,8.66,2180.317,18694.602
AIMPEC,18/02/2021,287,177,1497.62,Queens,green,2020,1.01,8.66,1512.596,12969.389
AIMPEC,19/02/2021,349,297,1770.04,Queens,green,2020,1.01,8.66,1787.74,15328.546
AIMPEC,21/02/2021,5,4,138.4,Staten Island,green,2020,1.01,8.66,139.784,1198.544
AIMPEC,21/02/2021,652,674,2000.25,Manhattan,green,2020,1.01,8.66,2020.252,17322.165
AIMPEC,22/02/2021,449,85,2551.89,Bronx,green,2020,1.01,8.66,2577.409,22099.367
AIMPEC,23/02/2021,6,10,134.69,Staten Island,green,2020,1.01,8.66,136.037,1166.415
AIMPEC,23/02/2021,484,268,3014.66,Queens,green,2020,1.01,8.66,3044.807,26106.956
AIMPEC,24/02/2021,580,353,2981.51,Queens,green,2020,1.01,8.66,3011.325,25819.877
AIMPEC,24/02/2021,7,6,121.67,Staten Island,green,2020,1.01,8.66,122.887,1053.662
AIMPEC,25/02/2021,831,203,3970.63,Brooklyn,green,2020,1.01,8.66,4010.336,34385.656
AIMPEC,27/02/2021,524,255,2578.33,Brooklyn,green,2020,1.01,8.66,2604.113,22328.338
AIMPEC,27/02/2021,810,819,2488.35,Manhattan,green,2020,1.01,8.66,2513.234,21549.111
AIMPEC,01/03/2021,476,105,2852.77,Bronx,green,2020,1.01,8.66,2881.298,24704.988
AIMPEC,02/03/2021,518,64,2899.52,Bronx,green,2020,1.01,8.66,2928.515,25109.843
AIMPEC,02/03/2021,788,247,3943.09,Brooklyn,green,2020,1.01,8.66,3982.521,34147.159
AIMPEC,02/03/2021,1,1,0,EWR,green,2020,1.01,8.66,0,0
AIMPEC,03/03/2021,555,272,2986.05,Queens,green,2020,1.01,8.66,3015.911,25859.193
AIMPEC,04/03/2021,548,296,2816.64,Queens,green,2020,1.01,8.66,2844.806,24392.102
AIMPEC,05/03/2021,523,302,35372.8,Queens,green,2020,1.01,8.66,35726.528,306328.448
AIMPEC,09/03/2021,1212,1291,4167.17,Manhattan,green,2020,1.01,8.66,4208.842,36087.692
AIMPEC,09/03/2021,817,221,44211.33,Brooklyn,green,2020,1.01,8.66,44653.443,382870.118
AIMPEC,10/03/2021,554,312,2985.91,Queens,green,2020,1.01,8.66,3015.769,25857.981
AIMPEC,10/03/2021,7,6,170.91,Staten Island,green,2020,1.01,8.66,172.619,1480.081
AIMPEC,11/03/2021,576,334,63068.48,Queens,green,2020,1.01,8.66,63699.165,546173.037
AIMPEC,11/03/2021,3,1,70.45,Staten Island,green,2020,1.01,8.66,71.154,610.097
AIMPEC,12/03/2021,5,5,112.12,Staten Island,green,2020,1.01,8.66,113.241,970.959
AIMPEC,13/03/2021,11,12,128.32,Staten Island,green,2020,1.01,8.66,129.603,1111.251
AIMPEC,14/03/2021,281,160,72984.66,Queens,green,2020,1.01,8.66,73714.507,632047.156
AIMPEC,14/03/2021,611,670,1945.87,Manhattan,green,2020,1.01,8.66,1965.329,16851.234
AIMPEC,14/03/2021,206,78,1163.8,Bronx,green,2020,1.01,8.66,1175.438,10078.508
AIMPEC,16/03/2021,718,216,3693.93,Brooklyn,green,2020,1.01,8.66,3730.869,31989.434
AIMPEC,16/03/2021,1142,1173,3835.41,Manhattan,green,2020,1.01,8.66,3873.764,33214.651
AIMPEC,17/03/2021,512,253,2639.97,Queens,green,2020,1.01,8.66,2666.37,22862.14
AIMPEC,18/03/2021,782,203,59934.25,Brooklyn,green,2020,1.01,8.66,60533.592,519030.605
AIMPEC,19/03/2021,573,347,3179.76,Queens,green,2020,1.01,8.66,3211.558,27536.722
AIMPEC,19/03/2021,747,204,3587.76,Brooklyn,green,2020,1.01,8.66,3623.638,31070.002
AIMPEC,21/03/2021,688,757,2254.25,Manhattan,green,2020,1.01,8.66,2276.792,19521.805
AIMPEC,23/03/2021,763,252,16667.67,Brooklyn,green,2020,1.01,8.66,16834.347,144342.022
AIMPEC,23/03/2021,6,11,135.96,Staten Island,green,2020,1.01,8.66,137.32,1177.414
AIMPEC,24/03/2021,1184,1260,3693.51,Manhattan,green,2020,1.01,8.66,3730.445,31985.797
AIMPEC,26/03/2021,506,139,2568.84,Bronx,green,2020,1.01,8.66,2594.528,22246.154
AIMPEC,26/03/2021,808,296,4029.15,Brooklyn,green,2020,1.01,8.66,4069.442,34892.439
AIMPEC,27/03/2021,6,4,117.72,Staten Island,green,2020,1.01,8.66,118.897,1019.455
AIMPEC,27/03/2021,296,132,44121.66,Bronx,green,2020,1.01,8.66,44562.877,382093.576
AIMPEC,28/03/2021,579,610,1793.03,Manhattan,green,2020,1.01,8.66,1810.96,15527.64
AIMPEC,28/03/2021,381,167,1881.48,Brooklyn,green,2020,1.01,8.66,1900.295,16293.617
AIMPEC,29/03/2021,732,210,3786.27,Brooklyn,green,2020,1.01,8.66,3824.133,32789.098
AIMPEC,29/03/2021,1010,950,3709.76,Manhattan,green,2020,1.01,8.66,3746.858,32126.522
AIMPEC,29/03/2021,16,29,310.39,Staten Island,green,2020,1.01,8.66,313.494,2687.977
AIMPEC,30/03/2021,824,290,4301.13,Brooklyn,green,2020,1.01,8.66,4344.141,37247.786
AIMPEC,30/03/2021,1170,1288,3876.78,Manhattan,green,2020,1.01,8.66,3915.548,33572.915
AIMPEC,30/03/2021,511,256,2875.74,Queens,green,2020,1.01,8.66,2904.497,24903.908
AIMPEC,31/03/2021,1,1,1.67,Manhattan,green,2020,1.01,8.66,1.687,14.462
AIMPEC,01/04/2021,1264,1288,3994.05,Manhattan,green,2020,1.01,8.66,4033.991,34588.473
AIMPEC,02/04/2021,589,350,4588,Queens,green,2020,1.01,8.66,4633.88,39732.08
AIMPEC,02/04/2021,1102,1217,3395.78,Manhattan,green,2020,1.01,8.66,3429.738,29407.455
AIMPEC,04/04/2021,267,141,1679.82,Bronx,green,2020,1.01,8.66,1696.618,14547.241
AIMPEC,05/04/2021,7,7,197.95,Staten Island,green,2020,1.01,8.66,199.93,1714.247
AIMPEC,06/04/2021,538,329,3039.27,Queens,green,2020,1.01,8.66,3069.663,26320.078
AIMPEC,06/04/2021,5,5,127.87,Staten Island,green,2020,1.01,8.66,129.149,1107.354
AIMPEC,07/04/2021,1215,1293,3954.27,Manhattan,green,2020,1.01,8.66,3993.813,34243.978
AIMPEC,07/04/2021,7,6,186.52,Staten Island,green,2020,1.01,8.66,188.385,1615.263
AIMPEC,09/04/2021,882,293,193358.84,Brooklyn,green,2020,1.01,8.66,195292.428,1674487.554
AIMPEC,10/04/2021,603,299,3014.16,Brooklyn,green,2020,1.01,8.66,3044.302,26102.626
AIMPEC,10/04/2021,1,1,0,EWR,green,2020,1.01,8.66,0,0
AIMPEC,11/04/2021,240,157,1409.12,Queens,green,2020,1.01,8.66,1423.211,12202.979
AIMPEC,11/04/2021,612,752,1790.57,Manhattan,green,2020,1.01,8.66,1808.476,15506.336
AIMPEC,12/04/2021,460,122,70460.7,Bronx,green,2020,1.01,8.66,71165.307,610189.662
AIMPEC,12/04/2021,812,218,4147.05,Brooklyn,green,2020,1.01,8.66,4188.521,35913.453
AIMPEC,12/04/2021,1,1,0,EWR,green,2020,1.01,8.66,0,0
AIMPEC,12/04/2021,1164,1158,3980.32,Manhattan,green,2020,1.01,8.66,4020.123,34469.571
AIMPEC,13/04/2021,10,10,100.29,Staten Island,green,2020,1.01,8.66,101.293,868.511
AIMPEC,14/04/2021,7,6,154.74,Staten Island,green,2020,1.01,8.66,156.287,1340.048
AIMPEC,15/04/2021,3,3,60.64,Staten Island,green,2020,1.01,8.66,61.246,525.142
AIMPEC,16/04/2021,9,9,189.87,Staten Island,green,2020,1.01,8.66,191.769,1644.274
AIMPEC,16/04/2021,855,263,15322.18,Brooklyn,green,2020,1.01,8.66,15475.402,132690.079
AIMPEC,17/04/2021,604,287,60660.78,Brooklyn,green,2020,1.01,8.66,61267.388,525322.355
AIMPEC,17/04/2021,409,330,2147.67,Queens,green,2020,1.01,8.66,2169.147,18598.822
AIMPEC,17/04/2021,7,11,145.63,Staten Island,green,2020,1.01,8.66,147.086,1261.156
AIMPEC,18/04/2021,446,178,2141.07,Brooklyn,green,2020,1.01,8.66,2162.481,18541.666
AIMPEC,19/04/2021,535,286,2949.23,Queens,green,2020,1.01,8.66,2978.722,25540.332
AIMPEC,19/04/2021,840,259,4065.17,Brooklyn,green,2020,1.01,8.66,4105.822,35204.372
AIMPEC,20/04/2021,577,328,3197.19,Queens,green,2020,1.01,8.66,3229.162,27687.665
AIMPEC,20/04/2021,5,4,92.47,Staten Island,green,2020,1.01,8.66,93.395,800.79
AIMPEC,22/04/2021,516,132,433724.71,Bronx,green,2020,1.01,8.66,438061.957,3756055.989
AIMPEC,23/04/2021,3,4,64.4,Staten Island,green,2020,1.01,8.66,65.044,557.704
AIMPEC,24/04/2021,503,408,55062.99,Queens,green,2020,1.01,8.66,55613.62,476845.493
AIMPEC,26/04/2021,1200,1184,3904.34,Manhattan,green,2020,1.01,8.66,3943.383,33811.584
AIMPEC,26/04/2021,601,317,3426.42,Queens,green,2020,1.01,8.66,3460.684,29672.797
AIMPEC,28/04/2021,1411,1488,4418.57,Manhattan,green,2020,1.01,8.66,4462.756,38264.816
AIMPEC,30/04/2021,1,1,0.89,Manhattan,green,2020,1.01,8.66,0.899,7.707
AIMPEC,30/04/2021,5,3,110.51,Staten Island,green,2020,1.01,8.66,111.615,957.017
AIMPEC,30/04/2021,1303,1394,4216.78,Manhattan,green,2020,1.01,8.66,4258.948,36517.315
AIMPEC,01/05/2021,6,20,23.59,Manhattan,green,2020,1.01,8.66,23.826,204.289
AIMPEC,02/05/2021,815,901,2653.76,Manhattan,green,2020,1.01,8.66,2680.298,22981.562
AIMPEC,03/05/2021,4,10,92.94,Staten Island,green,2020,1.01,8.66,93.869,804.86
AIMPEC,04/05/2021,544,262,122421.2,Queens,green,2020,1.01,8.66,123645.412,1060167.592
AIMPEC,05/05/2021,6,9,141.58,Staten Island,green,2020,1.01,8.66,142.996,1226.083
AIMPEC,06/05/2021,913,256,38358.6,Brooklyn,green,2020,1.01,8.66,38742.186,332185.476
AIMPEC,06/05/2021,676,358,3652.76,Queens,green,2020,1.01,8.66,3689.288,31632.902
AIMPEC,06/05/2021,3,3,55.57,Staten Island,green,2020,1.01,8.66,56.126,481.236
AIMPEC,07/05/2021,656,401,81276.55,Queens,green,2020,1.01,8.66,82089.316,703854.923
AIMPEC,08/05/2021,7,8,142.86,Staten Island,green,2020,1.01,8.66,144.289,1237.168
AIMPEC,09/05/2021,300,106,1949.48,Bronx,green,2020,1.01,8.66,1968.975,16882.497
AIMPEC,12/05/2021,578,338,19220,Queens,green,2020,1.01,8.66,19412.2,166445.2
AIMPEC,13/05/2021,502,188,2547.62,Brooklyn,green,2020,1.01,8.66,2573.096,22062.389
AIMPEC,13/05/2021,3,6,44.86,Staten Island,green,2020,1.01,8.66,45.309,388.488
AIMPEC,14/05/2021,1380,1379,52875.29,Manhattan,green,2020,1.01,8.66,53404.043,457900.011
AIMPEC,15/05/2021,8,9,120.2,Staten Island,green,2020,1.01,8.66,121.402,1040.932
AIMPEC,18/05/2021,748,270,114309.18,Brooklyn,green,2020,1.01,8.66,115452.272,989917.499
AIMPEC,19/05/2021,611,409,185969.23,Queens,green,2020,1.01,8.66,187828.922,1610493.532
AIMPEC,19/05/2021,4,6,78.41,Staten Island,green,2020,1.01,8.66,79.194,679.031
AIMPEC,24/05/2021,722,290,149317.97,Brooklyn,green,2020,1.01,8.66,150811.15,1293093.62
AIMPEC,25/05/2021,4,7,113.27,Staten Island,green,2020,1.01,8.66,114.403,980.918
AIMPEC,25/05/2021,1329,1470,3914.77,Manhattan,green,2020,1.01,8.66,3953.918,33901.908
AIMPEC,26/05/2021,1427,1535,16234.87,Manhattan,green,2020,1.01,8.66,16397.219,140593.974
AIMPEC,26/05/2021,791,353,205156.62,Brooklyn,green,2020,1.01,8.66,207208.186,1776656.329
AIMPEC,27/05/2021,5,7,100.05,Staten Island,green,2020,1.01,8.66,101.05,866.433
AIMPEC,29/05/2021,486,453,2463.44,Queens,green,2020,1.01,8.66,2488.074,21333.39
AIMPEC,29/05/2021,238,135,301582.41,Bronx,green,2020,1.01,8.66,304598.234,2611703.671
AIMPEC,30/05/2021,713,791,52200.1,Manhattan,green,2020,1.01,8.66,52722.101,452052.866
AIMPEC,30/05/2021,6,5,97.17,Staten Island,green,2020,1.01,8.66,98.142,841.492
AIMPEC,31/05/2021,240,110,136047.67,Bronx,green,2020,1.01,8.66,137408.147,1178172.822
AIMPEC,01/06/2021,693,309,118835.75,Brooklyn,green,2020,1.01,8.66,120024.108,1029117.595
AIMPEC,02/06/2021,579,398,176027.65,Queens,green,2020,1.01,8.66,177787.926,1524399.449
AIMPEC,03/06/2021,742,296,193334.56,Brooklyn,green,2020,1.01,8.66,195267.906,1674277.29
AIMPEC,04/06/2021,745,311,121154.54,Brooklyn,green,2020,1.01,8.66,122366.085,1049198.316
AIMPEC,05/06/2021,743,333,247028.78,Brooklyn,green,2020,1.01,8.66,249499.068,2139269.235
AIMPEC,06/06/2021,872,1019,49947.92,Manhattan,green,2020,1.01,8.66,50447.399,432548.987
AIMPEC,07/06/2021,581,368,214026.97,Queens,green,2020,1.01,8.66,216167.24,1853473.56
AIMPEC,08/06/2021,592,420,131984.84,Queens,green,2020,1.01,8.66,133304.688,1142988.714
AIMPEC,09/06/2021,6,8,114.89,Staten Island,green,2020,1.01,8.66,116.039,994.947
AIMPEC,09/06/2021,405,143,136337.59,Bronx,green,2020,1.01,8.66,137700.966,1180683.529
AIMPEC,09/06/2021,1374,1562,169917.84,Manhattan,green,2020,1.01,8.66,171617.018,1471488.494
AIMPEC,10/06/2021,378,161,92498.99,Bronx,green,2020,1.01,8.66,93423.98,801041.253
AIMPEC,11/06/2021,702,321,166869.02,Brooklyn,green,2020,1.01,8.66,168537.71,1445085.713
AIMPEC,11/06/2021,1351,1531,4340.31,Manhattan,green,2020,1.01,8.66,4383.713,37587.085
AIMPEC,11/06/2021,5,8,91.78,Staten Island,green,2020,1.01,8.66,92.698,794.815
AIMPEC,12/06/2021,561,465,2785.99,Queens,green,2020,1.01,8.66,2813.85,24126.673
AIMPEC,12/06/2021,5,11,92.58,Staten Island,green,2020,1.01,8.66,93.506,801.743
AIMPEC,13/06/2021,228,83,31798.03,Bronx,green,2020,1.01,8.66,32116.01,275370.94
AIMPEC,13/06/2021,7,8,112.02,Staten Island,green,2020,1.01,8.66,113.14,970.093
AIMPEC,13/06/2021,410,296,113613.74,Queens,green,2020,1.01,8.66,114749.877,983894.988
AIMPEC,14/06/2021,589,453,2916.94,Queens,green,2020,1.01,8.66,2946.109,25260.7
AIMPEC,14/06/2021,678,311,369500.86,Brooklyn,green,2020,1.01,8.66,373195.869,3199877.448
AIMPEC,15/06/2021,387,118,41007.33,Bronx,green,2020,1.01,8.66,41417.403,355123.478
AIMPEC,15/06/2021,581,417,322571.83,Queens,green,2020,1.01,8.66,325797.548,2793472.048
AIMPEC,16/06/2021,595,417,379010.68,Queens,green,2020,1.01,8.66,382800.787,3282232.489
AIMPEC,17/06/2021,5,10,94.65,Staten Island,green,2020,1.01,8.66,95.596,819.669
AIMPEC,18/06/2021,371,192,460220.28,Bronx,green,2020,1.01,8.66,464822.483,3985507.625
AIMPEC,19/06/2021,6,9,139.31,Staten Island,green,2020,1.01,8.66,140.703,1206.425
AIMPEC,19/06/2021,298,144,33837.83,Bronx,green,2020,1.01,8.66,34176.208,293035.608
AIMPEC,22/06/2021,7,12,150.08,Staten Island,green,2020,1.01,8.66,151.581,1299.693
AIMPEC,25/06/2021,5,9,93.33,Staten Island,green,2020,1.01,8.66,94.263,808.238
AIMPEC,26/06/2021,3,3,68.23,Staten Island,green,2020,1.01,8.66,68.912,590.872
AIMPEC,26/06/2021,308,136,42647.51,Bronx,green,2020,1.01,8.66,43073.985,369327.437
AIMPEC,26/06/2021,692,339,166743.63,Brooklyn,green,2020,1.01,8.66,168411.066,1443999.836
AIMPEC,26/06/2021,636,528,274280.95,Queens,green,2020,1.01,8.66,277023.76,2375273.027
AIMPEC,27/06/2021,8,11,201.79,Staten Island,green,2020,1.01,8.66,203.808,1747.501
AIMPEC,29/06/2021,1327,1297,15949.75,Manhattan,green,2020,1.01,8.66,16109.248,138124.835
AIMPEC,29/06/2021,670,316,276109.23,Brooklyn,green,2020,1.01,8.66,278870.322,2391105.932
AIMPEC,30/06/2021,635,310,39926.01,Brooklyn,green,2020,1.01,8.66,40325.27,345759.247
AIMPEC,30/06/2021,1325,1462,4359.47,Manhattan,green,2020,1.01,8.66,4403.065,37753.01
AIMPEC,30/06/2021,602,416,383427.61,Queens,green,2020,1.01,8.66,387261.886,3320483.103
AIMPEC,01/07/2021,635,466,198997.86,Queens,green,2020,1.01,8.66,200987.839,1723321.468
AIMPEC,03/07/2021,6,13,100.02,Staten Island,green,2020,1.01,8.66,101.02,866.173
AIMPEC,03/07/2021,579,288,259974.99,Brooklyn,green,2020,1.01,8.66,262574.74,2251383.413
AIMPEC,04/07/2021,372,298,61532.7,Queens,green,2020,1.01,8.66,62148.027,532873.182
AIMPEC,05/07/2021,786,884,141885.98,Manhattan,green,2020,1.01,8.66,143304.84,1228732.587
AIMPEC,05/07/2021,470,241,412924.85,Brooklyn,green,2020,1.01,8.66,417054.098,3575929.201
AIMPEC,06/07/2021,720,301,125598.87,Brooklyn,green,2020,1.01,8.66,126854.859,1087686.214
AIMPEC,07/07/2021,679,294,169809.49,Brooklyn,green,2020,1.01,8.66,171507.585,1470550.183
AIMPEC,07/07/2021,1312,1436,4461.29,Manhattan,green,2020,1.01,8.66,4505.903,38634.771
AIMPEC,08/07/2021,687,314,18729.62,Brooklyn,green,2020,1.01,8.66,18916.916,162198.509
AIMPEC,08/07/2021,610,455,78257.39,Queens,green,2020,1.01,8.66,79039.964,677708.997
AIMPEC,08/07/2021,6,9,143.68,Staten Island,green,2020,1.01,8.66,145.117,1244.269
AIMPEC,09/07/2021,1211,1447,83792.81,Manhattan,green,2020,1.01,8.66,84630.738,725645.735
AIMPEC,10/07/2021,330,114,61424.21,Bronx,green,2020,1.01,8.66,62038.452,531933.659
AIMPEC,10/07/2021,1000,1084,266072.01,Manhattan,green,2020,1.01,8.66,268732.73,2304183.607
