Fecha,Pasajeros por dia,Viajes por dia,Tarifario por dia,Total recaudado por dia,Pago con tarjeta,Pago con efectivo,Tipo de Taxi
2019-11-17,4,1,22.5,35.9,0,1,yellow
2019-11-17,329687,209353,2804764.75,4037825.46,1205,149753,yellow
2019-11-17,10,7,68.5,109.46000000000001,0,6,yellow
2019-11-18,5,1,6.0,11.76,0,1,yellow
2019-11-18,6,3,25.0,41.28,0,3,yellow
2019-11-18,338556,228515,3058485.71,4490212.96,1922,170217,yellow
2019-11-19,346286,235069,3152535.43,4631925.8,2071,177755,yellow
2019-11-19,4,4,50.5,71.86,0,3,yellow
2019-11-20,367580,249603,3346444.21,4914512.0600000005,2011,188840,yellow
2019-11-20,6,6,59.0,91.44,0,4,yellow
2019-11-20,8,4,34.0,51.900000000000006,0,2,yellow
2019-11-21,1,1,8.5,14.16,0,1,yellow
2019-11-21,2,2,18.5,30.6,0,2,yellow
2019-11-21,384895,261117,3589892.14,5247087.58,1981,197456,yellow
2019-11-21,1,1,4.0,9.96,0,1,yellow
2019-11-22,371054,247479,3288093.06,4815153.89,1778,183648,yellow
2019-11-22,1,1,22.5,27.38,0,1,yellow
2019-11-23,383604,240269,2945864.5,4288097.73,901,171405,yellow
2019-11-23,6,3,18.0,37.32,0,3,yellow
2019-11-23,2,2,22.0,28.6,0,0,yellow
2019-11-24,324614,205067,2601753.32,3763579.63,1200,144630,yellow
2019-11-25,313415,211096,2723114.47,3979210.4,1999,151960,yellow
2019-11-26,10,5,27.0,41.6,0,2,yellow
2019-11-26,335780,224681,3052472.61,4421289.94,2141,162393,yellow
2019-11-27,322882,208600,2724426.46,3950395.25,1842,143833,yellow
2019-11-27,1,1,30.0,41.42,0,1,yellow
2019-11-27,1,1,22.5,30.96,0,1,yellow
2019-11-27,4,4,33.0,53.92,0,4,yellow
2019-11-28,2,2,33.0,46.8,0,2,yellow
2019-11-28,226748,138463,1790054.25,2532081.84,1153,85267,yellow
2019-11-29,271307,164426,2030690.85,2955373.11,931,101114,yellow
2019-11-29,7,3,24.5,36.06,0,1,yellow
2019-11-29,3,3,27.5,40.16,0,2,yellow
2019-11-30,313341,189873,2526514.48,3593982.72,742,121522,yellow
2019-11-30,3,3,46.5,60.660000000000004,0,2,yellow
2019-11-30,11,5,61.0,87.24000000000001,0,4,yellow
2019-11-30,281,160,2065.0,3004.87,0,100,yellow
2019-12-01,50,24,279.5,419.76,0,19,yellow
2019-12-01,6,3,35.0,55.290000000000006,0,3,yellow
2019-12-01,288794,182577,2537348.1,3612852.81,752,124003,yellow
2019-12-02,5,5,46.0,73.8,0,4,yellow
2019-12-02,309996,208520,2865801.86,4176746.0500000003,1646,151346,yellow
2019-12-02,1,1,7.5,12.96,0,1,yellow
2019-12-03,9,9,106.5,156.87,0,7,yellow
2019-12-03,1,1,7.0,12.36,0,1,yellow
2019-12-03,367717,249188,3429992.72,5000431.3100000005,1775,184689,yellow
2019-12-04,369311,250790,3514514.49,5110581.03,1748,187684,yellow
2019-12-04,3,3,35.0,52.16,0,2,yellow
2019-12-05,9,6,58.5,89.36,0,4,yellow
2019-12-05,20,19,226.0,334.13,0,14,yellow
2019-12-05,405218,272240,3850063.58,5601132.78,2031,203141,yellow
2019-12-05,1,1,9.5,15.36,0,1,yellow
2019-12-05,2,1,36.5,45.92,0,0,yellow
2019-12-06,2,2,61.0,87.25,0,2,yellow
2019-12-06,417782,274919,3776110.03,5498937.34,1806,201420,yellow
2019-12-06,1,1,52.0,68.92,0,1,yellow
2019-12-07,12,4,33.0,52.980000000000004,0,4,yellow
2019-12-07,431097,267692,3451423.61,4966690.57,940,188582,yellow
2019-12-07,15,5,46.0,67.34,0,3,yellow
2019-12-08,353426,222438,3060895.41,4389366.19,1286,156901,yellow
2019-12-08,10,5,75.0,101.06,0,3,yellow
2019-12-09,9,5,44.5,67.52000000000001,0,3,yellow
2019-12-09,3,1,5.0,6.3,0,0,yellow
2019-12-09,333685,225452,3219569.22,4671984.7700000005,1868,166122,yellow
2019-12-10,3,3,14.0,25.36,0,1,yellow
2019-12-10,8,4,18.0,24.6,0,0,yellow
2019-12-10,364956,246744,3464320.36,5045545.8,2121,185861,yellow
2019-12-11,8,8,124.5,185.84,0,6,yellow
2019-12-11,14,7,31.0,46.06,0,2,yellow
2019-12-11,396802,267848,3626330.53,5320449.71,1921,201427,yellow
2019-12-12,7,7,96.5,145.88,0,7,yellow
2019-12-12,413183,278481,4031954.03,5847346.43,1966,210607,yellow
2019-12-12,3,3,35.0,50.56,0,1,yellow
2019-12-12,2,2,36.0,55.010000000000005,0,2,yellow
2019-12-13,29,15,153.0,240.35000000000002,0,13,yellow
2019-12-13,3,3,30.5,43.900000000000006,0,1,yellow
2019-12-13,420566,278114,3947828.11,5723538.84,1930,208183,yellow
2019-12-14,424502,263922,3439815.76,4952727.0200000005,1218,190474,yellow
2019-12-14,3,3,33.0,51.94,0,3,yellow
2019-12-14,7,7,59.0,99.66,0,7,yellow
2019-12-14,8,4,18.0,29.03,0,2,yellow
2019-12-15,373511,233940,3171224.06,4554800.09,1458,166901,yellow
2019-12-15,10,10,90.0,133.01,0,5,yellow
2019-12-16,351124,236418,3536939.94,5002168.21,2033,174713,yellow
2019-12-17,379040,256629,3331046.94,4903800.57,2169,192936,yellow
2019-12-18,2,2,55.5,73.16,0,1,yellow
2019-12-18,1,1,8.0,13.56,0,1,yellow
2019-12-18,394606,267234,3576852.14,5238332.62,2341,200868,yellow
2019-12-18,5,2,2.51,9.11,0,2,yellow
2019-12-18,6,3,18.5,32.730000000000004,0,3,yellow
2019-12-18,16,10,108.0,180.81,0,9,yellow
2019-12-19,3,3,29.0,46.68,0,3,yellow
2019-12-19,425646,286929,3834390.92,5621717.45,1950,215425,yellow
2019-12-20,2,2,18.0,31.37,0,2,yellow
2019-12-20,415907,274892,3653617.72,5338912.48,2183,200635,yellow
2019-12-20,2,2,22.0,30.6,0,0,yellow
2019-12-21,2,2,23.5,37.650000000000006,0,2,yellow
2019-12-21,3,3,13.0,20.16,0,1,yellow
2019-12-21,364366,227258,2852954.05,4121614.0100000002,1280,155208,yellow
2019-12-22,2,1,20.5,28.56,0,1,yellow
2019-12-22,287509,179054,2405500.69,3410370.17,1678,117119,yellow
2019-12-23,3,3,31.0,44.260000000000005,0,2,yellow
2019-12-23,280383,180867,2404300.78,3461009.42,1864,117513,yellow
2019-12-23,1,1,18.0,26.62,0,1,yellow
2019-12-24,1,1,8.5,14.16,0,1,yellow
2019-12-24,263145,164418,1930554.97,2824466.19,1562,100942,yellow
2019-12-24,3,3,54.5,77.71000000000001,0,3,yellow
2019-12-25,4,4,31.0,50.94,0,3,yellow
2019-12-25,2,2,30.0,37.6,0,1,yellow
2019-12-25,167775,101911,1378853.6,1934888.2,1054,58415,yellow
2019-12-26,2,2,17.5,28.68,0,2,yellow
2019-12-26,5,2,140.0,160.76000000000002,0,1,yellow
2019-12-26,238060,146941,2002412.43,2863633.91,1384,88901,yellow
2019-12-26,11,11,202.0,283.1,0,8,yellow
2019-12-27,275267,169613,2320386.77,3310285.14,1557,103096,yellow
2019-12-27,2,2,54.5,77.0,0,1,yellow
2019-12-27,5,3,35.0,54.06,0,3,yellow
2019-12-28,287520,172026,2374193.22,3321643.82,996,102805,yellow
2019-12-28,3,3,50.0,72.96000000000001,0,3,yellow
2019-12-28,1,1,9.0,14.14,0,1,yellow
2019-12-29,271719,165125,2306821.66,3233992.67,1320,101159,yellow
2019-12-29,6,3,41.0,58.62,0,2,yellow
2019-12-30,4,2,15.0,21.6,0,1,yellow
2019-12-30,274615,174562,2306889.9,3319196.06,1599,110449,yellow
2019-12-31,2,2,58.0,89.39999999999999,0,1,yellow
2019-12-31,268342,169191,2114319.8,3068026.9,1582,108223,yellow
2019-12-31,8,4,39.5,58.06,0,3,yellow
2019-12-31,287,129,1636.0,2323.08,0,84,yellow
2020-01-01,1,1,13.0,16.3,0,0,yellow
2020-01-01,281825,169437,2356072.63,3339325.24,859,108382,yellow
2020-01-01,2,1,17.5,24.96,0,1,yellow
2020-01-01,9,5,66.5,90.42,0,2,yellow
2020-01-02,7,7,78.5,129.78,0,6,yellow
2020-01-02,253419,162141,2198006.37,3156268.97,1850,104298,yellow
2020-01-02,7,7,69.0,108.4,0,6,yellow
2020-01-02,17,12,126.5,198.55,0,9,yellow
2020-01-02,2,1,52.0,73.7,0,1,yellow
2020-01-03,285181,183477,2325348.16,3396079.5,1957,123954,yellow
2020-01-03,1,1,6.0,9.75,0,1,yellow
2020-01-03,1,1,6.0,11.76,0,1,yellow
2020-01-04,295810,182752,2258236.5,3275097.49,1046,125505,yellow
2020-01-04,13,10,148.0,200.86,0,5,yellow
2020-01-04,10,3,18.5,30.490000000000002,0,1,yellow
2020-01-05,2,2,26.5,33.1,0,0,yellow
2020-01-05,3,3,35.5,49.620000000000005,0,2,yellow
2020-01-05,258618,164399,2181490.23,3130069.43,1361,114904,yellow
2020-01-06,1,1,8.0,12.3,0,1,yellow
2020-01-06,259795,179515,2356662.48,3436391.05,3980,127598,yellow
2020-01-06,7,4,35.0,54.28,0,2,yellow
2020-01-07,291129,201520,2523332.45,3721205.88,4556,146976,yellow
2020-01-07,1,1,27.0,33.3,0,1,yellow
2020-01-08,2,1,20.5,28.56,0,1,yellow
2020-01-08,5,5,47.5,79.43,0,4,yellow
2020-01-08,313863,217100,2696663.84,3992596.13,4516,159945,yellow
2020-01-09,2,2,40.5,54.42,0,2,yellow
2020-01-09,11,3,39.0,56.66,0,2,yellow
2020-01-09,334685,231684,2944075.37,4348679.57,4184,172783,yellow
2020-01-09,1,1,43.5,60.84,0,1,yellow
2020-01-10,2,2,71.0,94.76,0,2,yellow
2020-01-10,337557,228201,2948229.88,4337690.88,4116,168889,yellow
2020-01-10,6,6,50.0,78.8,0,4,yellow
2020-01-11,341381,217503,2691042.43,3924813.22,1872,158695,yellow
2020-01-12,286919,186745,2453567.66,3550766.49,2689,136464,yellow
2020-01-12,5,2,45.5,67.7,0,1,yellow
2020-01-12,1,1,9.0,12.3,0,0,yellow
2020-01-13,303140,209210,2727025.03,4005947.88,1893,155170,yellow
2020-01-14,2,2,18.0,27.060000000000002,0,1,yellow
2020-01-14,7,7,77.5,117.78,0,5,yellow
2020-01-14,5,5,76.5,116.62,0,4,yellow
2020-01-14,316852,217722,2745864.01,4083105.74,2132,165106,yellow
2020-01-15,315847,217496,2766735.38,4101238.25,2173,163172,yellow
2020-01-15,3,3,28.0,43.17,0,3,yellow
2020-01-15,2,2,19.5,26.1,0,0,yellow
2020-01-16,4,4,57.0,84.36,0,4,yellow
2020-01-16,2,1,5.0,9.8,0,1,yellow
2020-01-16,350191,239657,3034149.0,4506779.92,2036,182124,yellow
2020-01-16,2,1,30.5,47.9,0,1,yellow
2020-01-17,8,4,29.0,45.82,0,3,yellow
2020-01-17,5,5,43.5,67.53,0,4,yellow
2020-01-17,363366,243682,3072593.87,4558896.44,1932,181207,yellow
2020-01-17,1,1,19.5,27.36,0,1,yellow
2020-01-17,2,2,28.0,41.36,0,2,yellow
2020-01-18,1,1,7.5,13.56,0,1,yellow
2020-01-18,6,6,64.0,95.97,0,4,yellow
2020-01-18,302109,190158,2250442.95,3297193.79,965,133729,yellow
2020-01-19,5,5,75.0,103.91,0,2,yellow
2020-01-19,277421,175831,2182179.62,3169396.67,1055,124503,yellow
2020-01-20,6,3,28.5,41.400000000000006,0,2,yellow
2020-01-20,245423,161956,2120736.77,3084510.75,887,117528,yellow
2020-01-21,8,4,40.0,59.88,0,3,yellow
2020-01-21,1,1,40.5,49.92,0,0,yellow
2020-01-21,311994,213823,2714517.51,4020762.93,1902,161275,yellow
2020-01-22,1,1,13.5,21.36,0,1,yellow
2020-01-22,321765,221897,2767754.54,4121612.41,2006,168603,yellow
2020-01-23,340203,232096,2955592.05,4386419.78,1923,176119,yellow
2020-01-23,3,3,19.5,32.49,0,1,yellow
2020-01-23,13,9,88.5,145.37,0,7,yellow
2020-01-24,2,2,19.0,28.42,0,1,yellow
2020-01-24,347569,233291,2952344.74,4372584.96,1819,173757,yellow
2020-01-24,4,4,68.0,98.18,0,3,yellow
2020-01-24,5,5,40.5,74.86,0,5,yellow
2020-01-25,14,8,71.5,116.94,0,6,yellow
2020-01-25,7,2,26.5,36.1,0,1,yellow
2020-01-25,354972,223220,2591439.9,3820502.52,943,161927,yellow
2020-01-26,4,4,59.5,81.32000000000001,0,2,yellow
2020-01-26,292362,188185,2427435.22,3517922.59,1160,137465,yellow
2020-01-27,5,5,48.5,76.32000000000001,0,4,yellow
2020-01-27,5,3,25.5,44.28,0,3,yellow
2020-01-27,276376,189786,2431615.42,3593539.95,1839,141571,yellow
2020-01-28,18,18,195.5,303.47,0,14,yellow
2020-01-28,2,1,18.5,24.53,0,1,yellow
2020-01-28,313637,215813,2649072.95,3956168.04,1976,163809,yellow
2020-01-29,10,10,121.0,201.02,0,7,yellow
2020-01-29,6,3,12.5,18.96,0,1,yellow
2020-01-29,330196,227420,2844484.69,4238651.23,1953,174461,yellow
2020-01-30,353333,242994,3100708.47,4604283.85,1953,187016,yellow
2020-01-30,21,21,244.5,376.02,0,18,yellow
2020-01-30,4,2,36.0,52.92,0,2,yellow
2020-01-30,1,1,2.5,3.3,0,0,yellow
2020-01-31,349203,236085,3035332.44,4484823.46,1908,177832,yellow
2020-01-31,15,15,160.0,244.15,0,11,yellow
2020-01-31,512,230,2877.3,4192.64,0,168,yellow
2020-01-31,3,3,79.0,111.04,0,3,yellow
2020-02-01,34,24,623.49,829.02,0,19,yellow
2020-02-01,19,19,169.5,290.28000000000003,0,19,yellow
2020-02-01,332507,211589,2489520.13,3664429.19,910,155726,yellow
2020-02-02,5,2,11.5,19.1,0,0,yellow
2020-02-02,299304,193723,2416044.9,3526162.24,1242,144009,yellow
2020-02-02,13,13,122.0,196.18,0,10,yellow
2020-02-02,6,6,86.5,128.76,0,5,yellow
2020-02-03,26,26,299.5,444.78000000000003,0,19,yellow
2020-02-03,281829,194452,2513340.77,3711671.86,1755,144422,yellow
2020-02-03,6,3,32.5,47.5,0,2,yellow
2020-02-04,9,9,86.5,131.05,0,7,yellow
2020-02-04,314000,216040,2667864.18,3975955.39,1955,164665,yellow
2020-02-04,2,2,36.5,47.66,0,1,yellow
2020-02-05,337578,231670,2863558.87,4279753.36,2001,178654,yellow
2020-02-05,3,3,27.5,49.6,0,3,yellow
2020-02-05,15,15,145.5,234.12,0,12,yellow
2020-02-06,352737,242736,3075060.52,4573074.71,2042,187452,yellow
2020-02-06,21,21,187.0,308.12,0,21,yellow
2020-02-06,3,2,51.0,63.459999999999994,0,1,yellow
2020-02-07,1,1,24.0,32.76,0,1,yellow
2020-02-07,6,3,41.5,57.82,0,2,yellow
2020-02-07,12,12,91.0,157.44,0,10,yellow
2020-02-07,3,3,28.0,43.75,0,3,yellow
2020-02-07,3,3,33.0,45.92,0,2,yellow
2020-02-07,374299,252398,3162332.45,4697506.47,1899,192536,yellow
2020-02-07,1,1,11.0,17.16,0,1,yellow
2020-02-08,4,4,71.5,94.56,0,3,yellow
2020-02-08,344996,219589,2647091.43,3877636.33,1114,161336,yellow
2020-02-09,4,4,58.5,79.88,0,1,yellow
2020-02-09,282738,182474,2353819.52,3416312.65,1385,134028,yellow
2020-02-10,6,3,48.0,65.12,0,3,yellow
2020-02-10,307846,211573,2709698.02,4007409.39,1946,159303,yellow
2020-02-11,317997,220135,2743024.63,4079228.39,2060,168320,yellow
2020-02-12,8,4,39.5,64.08,0,3,yellow
2020-02-12,3,3,32.0,48.160000000000004,0,3,yellow
2020-02-12,343123,236425,2949476.48,4397283.61,2171,181025,yellow
2020-02-13,3,3,28.5,44.45,0,3,yellow
2020-02-13,359701,246516,3193945.44,4725682.0,2016,189337,yellow
2020-02-14,1,1,29.0,39.96,0,1,yellow
2020-02-14,1,1,52.0,69.12,0,1,yellow
2020-02-14,3,3,28.0,44.06,0,1,yellow
2020-02-14,386370,258277,3303604.77,4879387.12,1924,192019,yellow
2020-02-15,10,3,58.5,83.5,0,2,yellow
2020-02-15,1,1,5.0,6.3,0,0,yellow
2020-02-15,320983,202201,2421566.21,3528512.17,1124,140346,yellow
2020-02-16,5,5,26.0,51.17,0,3,yellow
2020-02-16,263721,165867,2109251.45,3041009.69,1357,114614,yellow
2020-02-16,8,3,42.0,60.22,0,2,yellow
2020-02-17,1,1,52.0,66.42,0,1,yellow
2020-02-17,226673,148845,1985586.32,2867417.4,855,105012,yellow
2020-02-18,3,3,84.0,108.94,0,2,yellow
2020-02-18,277746,190383,2460605.73,3628133.87,1960,140337,yellow
2020-02-19,317494,216938,2742242.51,4064685.7,2019,161828,yellow
2020-02-20,349762,237931,3051498.68,4515298.7,1878,179247,yellow
2020-02-20,6,2,24.5,36.56,0,1,yellow
2020-02-20,8,4,31.5,54.37,0,3,yellow
2020-02-20,1,1,52.0,59.8,0,0,yellow
2020-02-21,354812,237185,3021642.7,4465706.84,1762,176670,yellow
2020-02-22,3,3,52.0,73.0,0,1,yellow
2020-02-22,330968,209729,2537215.28,3705596.45,918,152030,yellow
2020-02-23,3,1,21.0,28.8,0,1,yellow
2020-02-23,278507,179707,2360757.55,3405992.7800000003,1457,129801,yellow
2020-02-24,2,1,15.0,22.88,0,1,yellow
2020-02-24,286866,197782,2599459.77,3830442.32,1872,147519,yellow
2020-02-25,328619,226546,2883333.76,4277226.95,1925,173349,yellow
2020-02-26,1,1,13.0,17.3,0,0,yellow
2020-02-26,332463,231329,2951394.57,4378035.63,2091,178003,yellow
2020-02-26,3,3,32.5,50.379999999999995,0,3,yellow
2020-02-27,2,2,13.0,22.86,0,1,yellow
2020-02-27,369410,255937,3279252.77,4866210.0600000005,2014,196734,yellow
2020-02-28,369719,250820,3207347.35,4737584.94,2056,189035,yellow
2020-02-28,4,2,18.0,31.92,0,2,yellow
2020-02-28,2,2,22.5,36.92,0,2,yellow
2020-02-28,2,2,24.5,37.32,0,2,yellow
2020-02-28,4,4,43.0,64.72,0,3,yellow
2020-02-29,3,3,73.5,89.02,0,2,yellow
2020-02-29,1,1,12.5,20.38,0,1,yellow
2020-02-29,360185,230267,2714831.25,3983483.75,1126,168171,yellow
2020-02-29,511,271,3191.0,4803.13,0,209,yellow
2020-02-29,6,3,30.5,45.42,0,2,yellow
2020-03-01,7,7,108.5,147.5,0,5,yellow
2020-03-01,277693,179760,2342176.29,3385029.19,1384,131115,yellow
2020-03-01,31,19,305.5,445.76,0,17,yellow
2020-03-02,8,4,11.5,18.41,0,2,yellow
2020-03-02,3,3,31.5,48.620000000000005,0,3,yellow
2020-03-02,280149,193514,2504096.54,3683294.24,1950,144119,yellow
2020-03-03,321576,222917,2806715.14,4151548.89,2230,169424,yellow
2020-03-04,1,1,8.5,15.34,0,1,yellow
2020-03-04,2,1,8.0,14.76,0,1,yellow
2020-03-04,329604,229734,3582971.1,4978676.0,2223,175851,yellow
2020-03-05,353291,244448,3133012.65,4634594.38,2022,188400,yellow
2020-03-05,10,3,38.5,54.56,0,1,yellow
2020-03-06,2,2,65.0,73.6,0,1,yellow
2020-03-06,359277,243741,3070202.83,4539602.47,2028,185655,yellow
2020-03-07,324864,208190,2472420.44,3621481.87,1164,153291,yellow
2020-03-07,1,1,8.0,14.14,0,1,yellow
2020-03-07,10,10,137.5,191.76,0,5,yellow
2020-03-08,17,16,175.0,270.69,0,9,yellow
2020-03-08,254361,165787,2116864.1,3063520.61,1616,121025,yellow
2020-03-08,7,2,28.5,39.96,0,1,yellow
2020-03-09,252620,175594,2211563.16,3254668.4,2102,130439,yellow
2020-03-09,8,8,183.5,255.13,0,7,yellow
2020-03-09,2,2,29.0,37.86,0,1,yellow
2020-03-10,263769,184110,2252780.98,4332948.82,2360,139041,yellow
2020-03-10,8,8,111.5,158.29999999999998,0,4,yellow
2020-03-11,260733,182663,2223098.25,3299899.84,2431,138656,yellow
2020-03-12,242725,171096,2141713.17,3160566.12,2460,129084,yellow
2020-03-12,4,2,14.5,26.05,0,1,yellow
2020-03-13,192853,134723,1650545.4,2425351.11,2287,97796,yellow
2020-03-14,1,1,42.0,42.8,0,0,yellow
2020-03-14,135628,89672,1038014.79,1511270.32,1072,62124,yellow
2020-03-15,88190,59894,773436.57,1097378.06,951,40271,yellow
2020-03-16,3,1,6.0,8.76,0,1,yellow
2020-03-16,87581,64226,810174.85,1165894.71,1574,43235,yellow
2020-03-17,60952,45639,559330.85,806721.29,1111,30521,yellow
2020-03-18,5,2,22.5,37.32,0,2,yellow
2020-03-18,47905,36266,437696.31,630795.0,977,23747,yellow
2020-03-18,2,2,18.5,29.1,0,2,yellow
2020-03-19,39128,29813,347138.28,502114.26,852,19423,yellow
2020-03-19,1,1,52.0,75.81,0,1,yellow
2020-03-20,36445,27644,322171.32,463857.89,819,17469,yellow
2020-03-21,4,4,63.0,77.7,0,1,yellow
2020-03-21,2,1,5.5,10.9,0,1,yellow
2020-03-21,21238,16177,198635.61,276432.8,408,9657,yellow
2020-03-21,6,2,17.0,24.66,0,1,yellow
2020-03-21,3,3,63.0,88.57000000000001,0,3,yellow
2020-03-22,13397,10341,133094.06,183800.39,228,6220,yellow
2020-03-23,3,3,24.0,39.99,0,3,yellow
2020-03-23,16989,13580,155977.04,223472.38,550,8421,yellow
2020-03-24,14823,11858,139606.16,197375.4,418,7174,yellow
2020-03-25,13801,11211,130625.82,184530.03,410,6793,yellow
2020-03-25,1,1,15.5,23.76,0,1,yellow
2020-03-25,2,2,21.0,28.6,0,2,yellow
2020-03-26,5,1,18.0,21.8,0,0,yellow
2020-03-26,13550,10669,123542.25,175226.36000000002,362,6349,yellow
2020-03-26,8,2,30.0,39.370000000000005,0,1,yellow
2020-03-27,14866,11785,136843.94,192367.88,366,6812,yellow
2020-03-28,9647,7635,86166.79,120018.32,254,4248,yellow
2020-03-29,6858,5541,66459.39,92041.07,160,3303,yellow
2020-03-29,7,2,13.5,23.16,0,1,yellow
2020-03-29,3,3,22.0,38.14,0,1,yellow
2020-03-30,11801,9586,108510.28,154147.64,501,5612,yellow
2020-03-31,2,2,17.5,29.68,0,2,yellow
2020-03-31,11195,9447,110043.76,154691.25,538,5475,yellow
2020-04-01,11478,9470,108330.16,151598.53,579,5208,yellow
2020-04-01,5,5,44.5,70.96000000000001,0,5,yellow
2020-04-02,10601,8798,100381.14,141525.23,480,4979,yellow
2020-04-03,12092,10311,116545.0,164500.16,634,5649,yellow
2020-04-03,1,1,14.5,18.8,0,0,yellow
2020-04-04,8,3,15.5,28.160000000000004,0,3,yellow
2020-04-04,7838,6401,74776.58,102431.95,440,3409,yellow
2020-04-05,5922,5054,60795.04,83788.11,321,2817,yellow
2020-04-06,9928,8279,95521.72,133507.29,575,4500,yellow
2020-04-07,9389,7895,89604.18,126014.89,562,4346,yellow
2020-04-08,9373,7917,87969.26,124931.85,553,4401,yellow
2020-04-09,9325,7830,88589.78,125691.65000000001,583,4357,yellow
2020-04-10,10360,8590,95261.7,136593.22,619,4798,yellow
2020-04-10,3,3,37.0,59.18,0,2,yellow
2020-04-11,3,3,37.0,51.790000000000006,0,2,yellow
2020-04-11,3,3,27.0,45.82,0,2,yellow
2020-04-11,6,2,13.0,21.72,0,2,yellow
2020-04-11,7912,6269,73045.88,101501.37,437,3421,yellow
2020-04-11,2,2,34.5,41.1,0,0,yellow
2020-04-12,2,2,18.5,27.060000000000002,0,1,yellow
2020-04-12,5251,4432,54693.24,75502.94,344,2481,yellow
2020-04-13,9023,7471,85036.13,120985.34,545,4344,yellow
2020-04-13,4,4,58.5,81.99,0,3,yellow
2020-04-14,2,2,43.0,63.86,0,2,yellow
2020-04-14,10085,8331,95383.16,135126.2,629,4578,yellow
2020-04-15,10041,8303,93791.46,133409.68,630,4685,yellow
2020-04-16,1,1,5.5,10.56,0,1,yellow
2020-04-16,4,4,32.0,59.04,0,4,yellow
2020-04-16,10185,8495,97473.35,138070.48,651,4710,yellow
2020-04-17,11733,9673,112442.27,158962.89,681,5373,yellow
2020-04-17,9,3,27.5,46.14,0,2,yellow
2020-04-18,7236,5809,68505.98,94975.47,384,3205,yellow
2020-04-19,2,2,35.0,47.96,0,2,yellow
2020-04-19,6184,5122,61358.05,85754.57,321,3012,yellow
2020-04-20,9965,8134,93099.12,131839.28,553,4481,yellow
2020-04-21,4,4,35.0,55.01,0,3,yellow
2020-04-21,7,5,58.0,87.88,0,4,yellow
2020-04-21,9681,8081,92883.42,131743.94,676,4537,yellow
2020-04-22,2,2,44.0,62.05,0,2,yellow
2020-04-22,10579,8626,98469.11,139970.08000000002,621,4823,yellow
2020-04-23,10704,8721,98748.1,140848.59,625,4903,yellow
2020-04-24,11392,9395,108405.81,153795.67,741,5263,yellow
2020-04-25,2,2,22.5,29.1,0,0,yellow
2020-04-25,9,4,40.0,62.42,0,4,yellow
2020-04-25,8612,7215,84436.48,117443.65000000001,593,3932,yellow
2020-04-26,5755,4993,63784.61,87700.19,466,2806,yellow
2020-04-27,10422,8904,106474.13,149654.35,967,4916,yellow
2020-04-28,10668,9458,116751.41,163297.07,1230,4894,yellow
2020-04-29,10805,9684,119919.68,168700.69,1356,5035,yellow
2020-04-30,4,4,41.5,57.46,0,1,yellow
2020-04-30,10659,10280,134123.51,185098.14,1784,5195,yellow
2020-05-01,12577,11894,156768.38,211762.35,2065,5599,yellow
2020-05-01,3,3,21.0,37.91,0,2,yellow
2020-05-02,1,1,29.5,33.3,0,0,yellow
2020-05-02,9433,8450,108149.04,145577.69,1265,4118,yellow
2020-05-02,2,2,0.0,0.0,0,0,yellow
2020-05-03,6,2,22.0,33.06,0,2,yellow
2020-05-03,3,3,85.5,96.9,0,1,yellow
2020-05-03,3,3,33.0,51.120000000000005,0,2,yellow
2020-05-03,1,1,13.5,16.8,0,0,yellow
2020-05-03,7194,6415,85875.29,114914.92,1090,3128,yellow
2020-05-04,11522,10801,572031.02,621610.14,1976,5005,yellow
2020-05-05,2,2,26.5,37.36,0,1,yellow
2020-05-05,11740,11206,157452.09,210137.76,2263,5232,yellow
2020-05-05,2,2,26.5,39.72,0,2,yellow
2020-05-06,12367,11960,165304.08,220736.76,2457,5714,yellow
2020-05-07,12211,12063,174137.26,230264.85,2649,5518,yellow
2020-05-07,3,3,41.0,62.34,0,3,yellow
2020-05-07,4,4,27.5,49.86,0,3,yellow
2020-05-08,12996,13137,181594.49,242920.76,2949,6102,yellow
2020-05-08,4,1,12.5,19.56,0,1,yellow
2020-05-09,8939,8610,118111.64,156163.92,1665,4102,yellow
2020-05-10,1,1,4.0,6.62,0,1,yellow
2020-05-10,7893,7606,107639.04,143031.83,1405,3695,yellow
2020-05-11,11504,11885,175974.56,230767.52,2980,5301,yellow
2020-05-12,3,2,18.5,32.04,0,2,yellow
2020-05-12,11462,12188,181841.66,237635.14,3156,5410,yellow
2020-05-12,2,2,26.0,38.36,0,2,yellow
2020-05-13,12524,13019,191171.45,250556.61000000002,3383,5691,yellow
2020-05-14,12454,13210,196506.92,257435.67,3441,5686,yellow
2020-05-15,14163,14591,218008.14,287253.84,3579,6658,yellow
2020-05-16,10835,10275,146720.4,193169.56,2037,4898,yellow
2020-05-16,1,1,7.0,12.36,0,1,yellow
2020-05-17,7814,7403,107313.46,141400.09,1416,3585,yellow
2020-05-17,1,1,8.5,11.8,0,0,yellow
2020-05-18,13515,12073,159181.44,216120.72,1796,6140,yellow
2020-05-19,14077,12224,157302.47,216211.78,1378,6471,yellow
2020-05-20,14901,12677,166410.44,228201.64,1512,6817,yellow
2020-05-21,15001,12807,165317.4,228246.69,1443,7010,yellow
2020-05-22,2,2,19.5,28.1,0,0,yellow
2020-05-22,16273,13993,184659.06,254864.23,1731,7519,yellow
2020-05-23,9168,8009,108661.92,145421.01,1078,4025,yellow
