Date,Viajes por dia,Pasajeros por dia,Distancia(millas),Tarifario por dia($USD),travel_tday_bgh,borough,Total recaudado por dia($USD),Pago con tarjeta,Pago con efectivo,Tipo de taxi
2019-08-07,14073,21967.0,154775.79,501234.31,348 days 05:24:25,Queens,641672.43,2218214406,803624592,yellow
2019-08-07,2083,2744.0,8563.62,38455.13,31 days 04:42:31,Brooklyn,46756.29,328326626,118947632,yellow
2019-08-07,387,361.0,2390.03,10035.06,6 days 08:34:07,Bronx,11546.14,60999714,22099248,yellow
2019-08-07,10,8.0,203.32,557.93,0 days 08:13:20,Staten Island,621.98,1576220,571040,yellow
2019-08-08,6,6.0,108.25,444.5,0 days 04:34:25,Staten Island,456.29999999999995,979902,355950,yellow
2019-08-08,422,483.0,2206.17,10270.68,7 days 00:42:10,Bronx,11692.95,68919774,25035150,yellow
2019-08-08,2382,3165.0,9974.72,44381.5,35 days 18:26:44,Brooklyn,54397.85,389021094,141312150,yellow
2019-08-08,36,63.0,109.68,2976.06,0 days 06:59:29,EWR,3625.86,5879412,2135700,yellow
2019-08-08,204776,312362.0,493252.1,2462109.97,2554 days 15:34:23,Manhattan,3677569.06,33443401992,12148336200,yellow
2019-08-08,18039,28417.0,203395.34,661380.41,489 days 15:23:46,Queens,850770.15,2946075363,1070163675,yellow
2019-08-09,432,446.0,2302.41,10798.79,7 days 07:11:08,Bronx,12467.83,62645616,25679376,yellow
2019-08-09,26,47.0,57.830000000000005,2171.62,0 days 00:24:29,EWR,2662.65,3770338,1545518,yellow
2019-08-09,186714,293284.0,456680.16,2214508.68,2272 days 20:16:35,Manhattan,3298994.11,27075957282,11098840302,yellow
2019-08-09,18066,28545.0,200050.69,658403.0,505 days 10:14:56,Queens,845918.17,2619804858,1073897238,yellow
2019-08-09,9,7.0,159.03,702.9,0 days 06:13:53,Staten Island,811.14,1305117,534987,yellow
2019-08-09,2316,3081.0,9621.4,43664.67,39 days 04:16:26,Brooklyn,52878.3,335850108,137669988,yellow
2019-08-10,1,1.0,16.0,52.0,0 days 07:45:15,Queens,66.36,1,0,yellow
2019-08-10,463,532.0,2482.97,11069.85,7 days 10:23:35,Bronx,12736.16,55489161,27843894,yellow
2019-08-10,2526,3713.0,10222.55,43975.22,35 days 12:17:06,Brooklyn,53414.86,302733522,151908588,yellow
2019-08-10,25,39.0,6.359999999999999,1787.6,0 days 02:15:59,EWR,2221.96,2996175,1503450,yellow
2019-08-10,165557,274962.0,419750.42,1882294.31,1892 days 17:02:31,Manhattan,2769439.27,19841509779,9956266866,yellow
2019-08-10,13929,22330.0,151662.5,485165.68,328 days 15:46:58,Queens,610145.04,1669348863,837662202,yellow
2019-08-10,11,16.0,152.54,489.0,0 days 07:35:37,Staten Island,516.2,1318317,661518,yellow
2019-08-11,4,4.0,18.880000000000003,67.5,0 days 15:07:11,Manhattan,89.1,12,4,yellow
2019-08-11,2,2.0,14.09,40.5,0 days 07:20:48,Queens,42.1,0,4,yellow
2019-08-11,10,13.0,127.11000000000001,654.1,0 days 05:14:31,Staten Island,718.19,1052870,500270,yellow
2019-08-11,137393,221245.0,371894.3,1594536.06,1497 days 20:32:50,Manhattan,2340960.5300000003,14465696791,6873359611,yellow
2019-08-11,16836,26258.0,188347.76,596021.1,389 days 02:07:00,Queens,761231.6,1772611932,842254572,yellow
2019-08-11,2868,3904.0,11132.41,51333.61,44 days 00:19:17,Brooklyn,61271.28,301963116,143477436,yellow
2019-08-11,445,517.0,1844.68,9951.43,7 days 02:32:28,Bronx,11172.82,46852715,22262015,yellow
2019-08-11,34,72.0,46.39,2957.8,0 days 00:33:34,EWR,3489.42,3579758,1700918,yellow
2019-08-12,165933,255523.0,397972.09,1835769.76,1734 days 02:20:29,Manhattan,2780747.5300000003,21352922172,9005349843,yellow
2019-08-12,1,2.0,0.93,5.5,0 days 00:04:58,Manhattan,10.56,1,0,yellow
2019-08-12,3,3.0,10.5,49.5,0 days 08:01:06,Manhattan,69.12,6,3,yellow
2019-08-12,17111,26671.0,194138.23,625206.01,429 days 17:18:29,Queens,809341.73,2201911924,928631081,yellow
2019-08-12,8,6.0,169.99,576.68,0 days 06:52:20,Staten Island,625.18,1029472,434168,yellow
2019-08-12,2072,2702.0,8637.71,40780.87,31 days 08:13:02,Brooklyn,48673.66,266633248,112449512,yellow
2019-08-12,28,36.0,52.089999999999996,1778.48,0 days 00:21:16,EWR,2203.29,3603152,1519588,yellow
2019-08-12,2,2.0,11.58,39.0,0 days 07:37:50,Queens,46.68,2,2,yellow
2019-08-12,430,493.0,2065.66,10461.35,6 days 11:19:09,Bronx,12042.56,55334120,23336530,yellow
2019-08-13,187887,289455.0,441537.37,2118546.98,2069 days 21:04:42,Manhattan,3207594.84,27665609202,10240405161,yellow
2019-08-13,353,354.0,1768.22,8593.92,6 days 10:54:29,Bronx,9869.27,51977838,19239559,yellow
2019-08-13,12,11.0,187.72,739.95,0 days 08:03:30,Staten Island,821.4499999999999,1766952,654036,yellow
2019-08-13,1,2.0,5.37,21.5,0 days 00:25:15,Manhattan,22.8,0,1,yellow
2019-08-13,14325,22009.0,158604.91,507615.58,337 days 12:38:42,Queens,651523.59,2109298950,780755475,yellow
2019-08-13,37,53.0,61.35,3489.98,0 days 00:25:24,EWR,4029.83,5448102,2016611,yellow
2019-08-13,1910,2486.0,8402.35,37561.86,27 days 12:11:02,Brooklyn,45621.21,281239860,104100730,yellow
2019-08-14,394,363.0,2392.13,10482.65,6 days 21:29:50,Bronx,12121.03,59682726,22344528,yellow
2019-08-14,24,51.0,22.11,1896.0,0 days 00:08:49,EWR,2220.05,3635496,1361088,yellow
2019-08-14,14912,23226.0,165013.52,947111.73,379 days 00:58:14,Queens,1098706.73,2258854848,845689344,yellow
2019-08-14,10,6.0,196.23,543.84,0 days 06:12:11,Staten Island,657.05,1514790,567120,yellow
2019-08-14,6,6.0,8.38,57.0,0 days 15:18:30,Manhattan,92.54,24,12,yellow
2019-08-14,2238,2827.0,9632.95,42442.8,32 days 18:26:34,Brooklyn,51344.86,339010002,126921456,yellow
2019-08-14,1,1.0,2.96,16.0,0 days 07:25:14,Manhattan,24.36,1,0,yellow
2019-08-14,193680,296719.0,455237.92,2219045.09,2243 days 09:48:25,Manhattan,3344886.88,29338452720,10983980160,yellow
2019-08-15,7,3.0,330.35,902.97,0 days 09:25:33,Staten Island,1305.53,1079421,401485,yellow
2019-08-15,1,1.0,12.05,34.0,0 days 00:20:41,Manhattan,45.36,1,0,yellow
2019-08-15,196226,301123.0,474726.24,2294948.31,2285 days 07:45:35,Manhattan,3446538.75,30258637878,11254542230,yellow
2019-08-15,15386,23759.0,170491.54,548386.39,381 days 23:01:21,Queens,702797.77,2372567358,882464030,yellow
2019-08-15,364,396.0,2150.77,9540.63,6 days 03:08:04,Bronx,11025.54,56129892,20877220,yellow
2019-08-15,2482,3357.0,10302.77,45770.78,41 days 22:26:39,Brooklyn,55949.87,382731846,142355110,yellow
2019-08-15,35,45.0,41.88,2577.12,0 days 00:23:28,EWR,3226.0099999999998,5397105,2007425,yellow
2019-08-16,1,2.0,0.48,3.5,0 days 00:02:11,Manhattan,9.36,1,0,yellow
2019-08-16,15321,24176.0,166567.52,541358.34,388 days 03:21:07,Queens,689341.18,2116871928,889567902,yellow
2019-08-16,8,5.0,132.61,468.31,0 days 04:37:22,Staten Island,534.56,1105344,464496,yellow
2019-08-16,181032,284367.0,442433.71,2113012.14,2089 days 22:54:27,Manhattan,3154834.09,25012829376,10511079984,yellow
2019-08-16,1,1.0,21.7,60.5,0 days 07:51:32,Queens,74.16,2,1,yellow
2019-08-16,21,24.0,26.520000000000003,1663.01,0 days 01:16:45,EWR,1906.34,2901528,1219302,yellow
2019-08-16,2320,3044.0,9175.47,42344.15,32 days 17:17:52,Brooklyn,51652.48,320549760,134703840,yellow
2019-08-16,435,522.0,2081.22,10277.02,7 days 07:09:51,Bronx,11950.77,60103080,25256970,yellow
2019-08-16,1,1.0,0.01,121.0,0 days 00:00:02,EWR,151.62,2,1,yellow
2019-08-16,1,1.0,0.07,3.5,0 days 00:02:06,Manhattan,7.8,2,1,yellow
2019-08-17,2,2.0,30.02,90.5,0 days 01:19:26,Manhattan,123.27,4,0,yellow
2019-08-17,5,19.0,13.16,58.5,0 days 15:09:58,Manhattan,89.78999999999999,25,0,yellow
2019-08-17,403,483.0,2222.42,9276.31,6 days 12:21:24,Bronx,10646.94,48684012,24809486,yellow
2019-08-17,2320,3491.0,9458.29,39932.92,34 days 01:12:01,Brooklyn,48507.03,280265280,142823840,yellow
2019-08-17,24,42.0,76.97999999999999,2182.8,0 days 01:53:34,EWR,2477.99,2899296,1477488,yellow
2019-08-17,169214,278945.0,426637.8,1941475.41,1918 days 06:16:37,Manhattan,2841177.29,20441728056,10417152268,yellow
2019-08-17,12810,20610.0,138658.55,437563.57,275 days 23:54:04,Queens,543917.4,1547499240,788609220,yellow
2019-08-17,8,9.0,104.72,378.7,0 days 04:26:31,Staten Island,430.87,966432,492496,yellow
2019-08-18,2296,3408.0,9492.43,39895.29,29 days 20:13:54,Brooklyn,48227.78,254699872,126114688,yellow
2019-08-18,150919,246649.0,392778.94,1718996.84,1656 days 10:56:07,Manhattan,2528360.54,16741746508,8289678832,yellow
2019-08-18,14639,23232.0,162788.73,513132.57,325 days 09:25:09,Queens,645961.29,1623933548,804090992,yellow
2019-08-18,7,6.0,133.97,389.84000000000003,0 days 05:50:16,Staten Island,495.77,776524,384496,yellow
2019-08-18,18,37.0,0.84,1384.5,0 days 00:16:25,EWR,1626.77,1996776,988704,yellow
2019-08-18,475,496.0,2430.88,12132.64,7 days 12:04:46,Bronx,13748.25,52692700,26090800,yellow
2019-08-19,342,350.0,1737.31,8850.28,5 days 01:09:17,Bronx,10098.29,43285914,18340434,yellow
2019-08-19,1867,2480.0,8264.71,37682.86,30 days 09:08:55,Brooklyn,45255.65,236300589,100121609,yellow
2019-08-19,24,48.0,13.57,2430.65,0 days 00:16:31,EWR,2772.89,3037608,1287048,yellow
2019-08-19,161665,247882.0,379472.94,1798840.07,1681 days 15:03:40,Manhattan,2714170.62,20461454055,8669608955,yellow
2019-08-19,18992,29544.0,215886.85,694843.0,475 days 05:52:14,Queens,894719.72,2403760464,1018483984,yellow
2019-08-19,9,8.0,104.64,364.5,0 days 12:09:07,Staten Island,400.34,1139103,482643,yellow
2019-08-20,1,2.0,2.45,10.5,0 days 00:12:42,Manhattan,13.8,0,1,yellow
2019-08-20,8,6.0,127.28999999999999,503.95,0 days 06:23:59,Staten Island,554.82,1138112,437136,yellow
2019-08-20,16020,24940.0,178283.61,568287.88,388 days 19:15:15,Queens,726209.07,2279069280,875364840,yellow
2019-08-20,181151,277420.0,418542.78,2019248.55,1953 days 03:53:39,Manhattan,3057029.42,25771265864,9898452942,yellow
2019-08-20,4,15.0,7.68,35.5,0 days 00:40:13,Manhattan,60.62,16,0,yellow
2019-08-20,21,30.0,45.51,1929.3,0 days 00:46:27,EWR,2287.64,2987544,1147482,yellow
2019-08-20,320,289.0,1919.81,8556.96,5 days 05:32:01,Bronx,9855.33,45524480,17485440,yellow
2019-08-20,2,5.0,9.81,38.0,0 days 07:40:52,Manhattan,52.760000000000005,4,0,yellow
2019-08-20,2097,2759.0,9074.08,40565.58,34 days 04:50:03,Brooklyn,48764.67,298327608,114584274,yellow
2019-08-21,192792,294047.0,445280.4,2169210.9,2136 days 19:58:31,Manhattan,3283955.27,29163067464,10887157032,yellow
2019-08-21,348,323.0,2206.05,9298.12,6 days 07:51:43,Bronx,10685.49,52640916,19651908,yellow
2019-08-21,12,27.0,12.0,860.0,0 days 00:06:22,EWR,1130.34,1815204,677652,yellow
2019-08-21,9,8.0,111.82000000000001,452.90999999999997,0 days 03:44:50,Staten Island,596.66,1361403,508239,yellow
2019-08-21,15572,24323.0,171516.55,546011.11,372 days 15:04:50,Queens,697559.73,2355529724,879366412,yellow
2019-08-21,2199,2930.0,9321.1,40110.47,30 days 19:59:16,Brooklyn,48904.54,332636133,124179729,yellow
2019-08-22,16,11.0,240.57999999999998,749.94,0 days 07:20:09,Staten Island,899.64,2532736,948336,yellow
2019-08-22,15706,24516.0,172902.3,556843.7,392 days 04:26:19,Queens,710654.65,2486196976,930910326,yellow
2019-08-22,27,36.0,32.97,1716.4,0 days 00:11:43,EWR,1987.8799999999999,4273992,1600317,yellow
2019-08-22,2508,3297.0,10150.12,44597.37,37 days 21:27:54,Brooklyn,54535.72,397006368,148651668,yellow
2019-08-22,386,364.0,2313.53,10144.73,6 days 04:46:31,Bronx,11714.6,61102256,22878606,yellow
2019-08-22,202120,311224.0,475878.2,2323286.62,2357 days 06:06:26,Manhattan,3502230.95,31994787520,11979854520,yellow
2019-08-23,331,362.0,1709.26,8351.67,5 days 01:25:46,Bronx,9533.27,44986541,18664759,yellow
2019-08-23,24,30.0,39.46,1850.56,0 days 00:04:28,EWR,2328.5,3261864,1353336,yellow
2019-08-23,174915,272368.0,422000.15,2017292.07,1997 days 00:24:35,Manhattan,3021062.04,23772872565,9863281935,yellow
2019-08-23,17433,27435.0,194940.72,626718.92,436 days 22:09:30,Queens,797441.52,2369336463,983029437,yellow
2019-08-23,10,16.0,147.51,468.45,0 days 05:33:15,Staten Island,650.15,1359110,563890,yellow
2019-08-23,2298,3062.0,8882.71,41056.9,30 days 13:18:39,Brooklyn,49926.82,312323478,129581922,yellow
2019-08-24,358,412.0,1886.6299999999999,8277.99,7 days 03:30:10,Bronx,9462.84,42100084,21172120,yellow
2019-08-24,2597,3916.0,10466.5,46177.06,37 days 11:52:00,Brooklyn,56627.090000000004,305402006,153586580,yellow
2019-08-24,20,28.0,71.95,1547.7,0 days 00:10:06,EWR,1972.29,2351960,1182800,yellow
2019-08-24,13195,21063.0,148176.48,466121.32,303 days 20:13:00,Queens,580561.86,1551705610,780352300,yellow
2019-08-24,162931,268438.0,412648.44,1855281.99,1841 days 15:22:52,Manhattan,2723948.17,19160359738,9635739340,yellow
2019-08-24,9,7.0,182.03,612.2,0 days 08:31:14,Staten Island,664.12,1058382,532260,yellow
2019-08-25,8,11.0,89.06,434.01,0 days 03:50:29,Staten Island,525.28,859400,418016,yellow
2019-08-25,16677,26140.0,187755.15,587751.03,394 days 21:37:19,Queens,746023.75,1791526725,871406604,yellow
2019-08-25,380,397.0,1773.17,8841.22,5 days 05:33:50,Bronx,9998.81,40821500,19855760,yellow
2019-08-25,24,41.0,17.03,1706.3,0 days 00:11:19,EWR,1964.22,2578200,1254048,yellow
2019-08-25,2448,3505.0,9606.32,41786.02,36 days 02:26:55,Brooklyn,50842.54,262976400,127912896,yellow
2019-08-25,142406,231750.0,378204.96,1640127.43,1609 days 05:17:57,Manhattan,2410432.27,15297964550,7440998312,yellow
2019-08-26,345,361.0,1940.03,8767.37,6 days 08:18:53,Bronx,10131.43,40290135,17422155,yellow
2019-08-26,1743,2286.0,7046.39,33561.77,24 days 05:09:01,Brooklyn,40071.75,203552769,88019757,yellow
2019-08-26,13,23.0,14.76,1178.95,0 days 00:29:45,EWR,1510.45,1518179,656487,yellow
2019-08-26,17280,26818.0,195468.25,617996.6,416 days 00:45:42,Queens,791789.07,2018010240,872622720,yellow
2019-08-26,5,5.0,91.98,314.5,0 days 02:53:21,Staten Island,339.5,583915,252495,yellow
2019-08-26,150352,230649.0,363790.42,1680385.47,1591 days 16:06:44,Manhattan,2533121.87,17558557616,7592625648,yellow
2019-08-27,335,326.0,1958.75,8565.79,6 days 10:51:59,Bronx,9932.33,44323850,17677950,yellow
2019-08-27,1960,2603.0,8247.66,37384.24,31 days 08:42:58,Brooklyn,44840.55,259327600,103429200,yellow
2019-08-27,25,50.0,32.8,1799.32,0 days 01:37:45,EWR,2171.85,3307750,1319250,yellow
2019-08-27,169600,259174.0,401330.98,1893306.0,1792 days 08:57:32,Manhattan,2862829.71,22439776000,8949792000,yellow
2019-08-27,8,7.0,99.87,446.28999999999996,0 days 03:59:19,Staten Island,513.43,1058480,422160,yellow
2019-08-27,15876,24997.0,179171.55,565299.84,392 days 13:38:07,Queens,724355.31,2100553560,837776520,yellow
2019-08-27,9,40.0,15.030000000000001,75.5,0 days 08:20:20,Manhattan,111.96000000000001,54,27,yellow
2019-08-28,1,1.0,0.01,2.5,0 days 00:00:03,Manhattan,5.3,1,0,yellow
2019-08-28,22,37.0,27.39,1453.87,0 days 01:19:21,EWR,1708.24,3154250,1212706,yellow
2019-08-28,182917,281000.0,428742.88,2065503.59,2067 days 16:04:13,Manhattan,3125909.24,26225724875,10082933791,yellow
2019-08-28,16065,25264.0,176658.35,563876.83,416 days 22:40:01,Queens,720957.3,2303319375,885550995,yellow
2019-08-28,8,3.0,187.8,537.34,0 days 05:39:21,Staten Island,620.85,1147000,440984,yellow
2019-08-28,2160,2643.0,9161.11,40814.11,34 days 04:55:24,Brooklyn,49210.29,309690000,119065680,yellow
2019-08-28,385,300.0,2362.81,10558.09,7 days 21:47:31,Bronx,12140.89,55199375,21222355,yellow
2019-08-29,176415,270302.0,433638.54,2038839.93,2013 days 23:11:54,Manhattan,3067919.11,24286170975,9773920245,yellow
2019-08-29,10,10.0,130.74,435.36,0 days 04:40:52,Staten Island,468.34000000000003,1376650,554030,yellow
2019-08-29,2241,3042.0,9261.81,40933.32,32 days 16:48:55,Brooklyn,49997.36,308507265,124158123,yellow
2019-08-29,433,402.0,2381.11,10659.25,10 days 23:08:51,Bronx,12372.76,59608945,23989499,yellow
2019-08-29,16992,26861.0,188054.16,607324.64,461 days 09:58:08,Queens,774962.75,2339203680,941407776,yellow
2019-08-29,20,25.0,0.5800000000000001,1738.94,0 days 00:07:16,EWR,2099.67,2753300,1108060,yellow
2019-08-30,2523,3418.0,10527.44,46943.56,34 days 09:26:57,Brooklyn,56764.06,318092271,148178313,yellow
2019-08-30,27,39.0,64.19,1770.16,0 days 00:24:42,EWR,2061.05,3404079,1585737,yellow
2019-08-30,167634,265093.0,412127.41,1905287.68,1820 days 23:25:02,Manhattan,2857281.46,21134791818,9845312454,yellow
2019-08-30,17016,27276.0,189741.08,608594.49,446 days 07:52:47,Queens,778243.67,2145326232,999366696,yellow
2019-08-30,8,5.0,190.21,538.61,0 days 06:32:52,Staten Island,692.16,1008616,469848,yellow
2019-08-30,441,471.0,2629.7,11510.87,7 days 03:58:45,Bronx,13319.66,55599957,25900371,yellow
2019-08-31,13425,21616.0,148904.91,468008.26,308 days 11:34:41,Queens,581325.35,1340217750,791913900,yellow
2019-08-31,10,10.0,189.84,614.0,0 days 06:39:19,Staten Island,649.98,998300,589880,yellow
2019-08-31,145012,241268.0,369274.87,1621083.48,1589 days 21:07:42,Manhattan,2380865.46,14476547960,8553967856,yellow
2019-08-31,19,23.0,86.04,1740.5,0 days 01:14:35,EWR,2013.61,1896770,1120772,yellow
2019-08-31,2227,3331.0,9100.5,39726.48,27 days 12:35:30,Brooklyn,47576.25,222321410,131366276,yellow
2019-08-31,390,527.0,1842.04,8633.39,4 days 21:40:51,Bronx,9902.72,38933700,23005320,yellow
2019-08-31,1,1.0,1.33,8.0,0 days 00:08:48,Bronx,9.3,100,50,yellow
2019-08-31,2,2.0,13.72,44.0,0 days 00:38:17,Brooklyn,58.16,200,100,yellow
2019-08-31,6,13.0,58.98,201.5,1 days 01:14:41,Queens,255.76,600,300,yellow
2019-08-31,142,258.0,389.79,1665.5,7 days 20:37:04,Manhattan,2435.78,14200,7100,yellow
2019-09-01,7,6.0,145.67000000000002,436.7,0 days 05:04:37,Staten Island,505.32,640381,372365,yellow
2019-09-01,4,5.0,26.29,103.5,0 days 01:00:07,Queens,127.96000000000001,84,48,yellow
2019-09-01,29,63.0,66.98,305.5,0 days 05:48:40,Manhattan,449.17,609,348,yellow
2019-09-01,1,1.0,5.08,18.5,0 days 00:19:05,Brooklyn,28.99,21,12,yellow
2019-09-01,14303,23064.0,160054.59,499877.44,310 days 17:15:22,Queens,619680.62,1308481349,760848085,yellow
2019-09-01,2581,3756.0,10908.23,46546.49,37 days 22:19:22,Brooklyn,55807.26,236117623,137296295,yellow
2019-09-01,16,35.0,80.75,1167.2,0 days 03:28:46,EWR,1490.93,1463728,851120,yellow
2019-09-01,129690,216233.0,343327.22,1501203.23,1489 days 00:55:12,Manhattan,2189382.73,11864430270,6898859550,yellow
2019-09-01,478,533.0,2367.93,10406.39,6 days 17:27:56,Bronx,11976.8,43728874,25427210,yellow
2019-09-02,6,6.0,138.06,471.0,0 days 04:18:13,Staten Island,520.3,542784,254598,yellow
2019-09-02,16813,26793.0,195340.69,601194.62,345 days 20:42:39,Queens,765397.79,1520971232,713426029,yellow
2019-09-02,115851,188269.0,304094.2,1278976.31,1126 days 05:09:50,Manhattan,1907071.07,10480344864,4915905483,yellow
2019-09-02,27,62.0,41.56,2158.0,0 days 00:17:23,EWR,2625.92,2442528,1145691,yellow
2019-09-02,1623,2409.0,6551.59,29184.2,21 days 07:36:50,Brooklyn,35306.69,146823072,68868759,yellow
2019-09-02,3,3.0,7.42,31.0,0 days 00:30:22,Manhattan,42.400000000000006,3,6,yellow
2019-09-02,3,4.0,37.29,110.5,0 days 15:34:40,Queens,126.96,3,6,yellow
2019-09-02,215,229.0,1080.13,6046.16,2 days 14:07:31,Bronx,6773.25,19449760,9123095,yellow
2019-09-03,370,387.0,2014.46,9210.08,7 days 13:38:41,Bronx,10601.92,51890280,20034390,yellow
2019-09-03,25,38.0,97.71000000000001,1988.0,0 days 00:11:06,EWR,2392.1,3506100,1353675,yellow
2019-09-03,174988,266594.0,403626.81,1954872.95,1878 days 23:21:29,Manhattan,2952254.75,24541017072,9475075236,yellow
2019-09-03,2215,2873.0,8987.49,42449.96,34 days 05:19:29,Brooklyn,50748.49,310640460,119935605,yellow
2019-09-03,8,7.0,122.96000000000001,477.63,0 days 06:09:05,Staten Island,509.71999999999997,1121952,433176,yellow
2019-09-03,5,5.0,14.440000000000001,60.5,0 days 08:06:40,Manhattan,94.58,25,0,yellow
2019-09-03,1,1.0,0.64,4.5,0 days 00:03:15,Manhattan,6.8,1,0,yellow
2019-09-03,3,3.0,14.01,101.0,0 days 00:53:02,Manhattan,128.45999999999998,12,0,yellow
2019-09-03,1,1.0,16.56,52.0,0 days 00:48:58,Queens,63.8,4,0,yellow
2019-09-03,19401,30369.0,224552.45,718037.45,517 days 18:32:38,Queens,931068.02,2720873844,1050505947,yellow
2019-09-04,15741,24469.0,176684.94,568638.63,409 days 18:58:51,Queens,729343.04,2560997736,904713975,yellow
2019-09-04,7,6.0,126.15,511.13,0 days 05:46:08,Staten Island,526.1,1138872,402325,yellow
2019-09-04,204335,310360.0,463989.35,2328545.42,2321 days 01:14:57,Manhattan,3510336.83,33244487160,11744154125,yellow
2019-09-04,431,475.0,2352.71,10917.41,8 days 12:45:00,Bronx,12597.19,70121976,24771725,yellow
2019-09-04,2720,3472.0,10915.5,51718.45,40 days 11:54:25,Brooklyn,62088.0,442533120,156332000,yellow
2019-09-04,21,39.0,0.24,1685.23,0 days 00:15:51,EWR,1913.57,3416616,1206975,yellow
2019-09-04,1,1.0,13.57,52.0,0 days 07:56:26,Queens,66.36,1,0,yellow
2019-09-05,7,6.0,150.16,458.98,0 days 06:07:04,Staten Island,523.06,1229865,418558,yellow
2019-09-05,15708,24168.0,170909.25,567278.36,405 days 05:58:31,Queens,722491.19,2759817060,939244152,yellow
2019-09-05,27,33.0,9.590000000000002,2235.91,0 days 00:27:58,EWR,2620.82,4743765,1614438,yellow
2019-09-05,2686,3593.0,11042.71,50403.48,43 days 02:18:53,Brooklyn,61258.840000000004,471916770,160606684,yellow
2019-09-05,219801,332096.0,516400.63,2575565.83,2610 days 07:52:37,Manhattan,3871671.19,38617936695,13142780994,yellow
2019-09-05,4,5.0,7.949999999999999,49.5,0 days 08:12:30,Manhattan,67.54,8,8,yellow
